sido_sgg,theme,name,address,link
경상북도 영덕,해변,대탄해변,경상북도 영덕군 영덕읍 대탄리,https://map.naver.com/v5/search/경상북도 영덕 해변/place/15914791?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 영덕,계곡,옥계계곡,경상북도 영덕군 달산면 팔각산로 662,https://map.naver.com/v5/search/경상북도 영덕 계곡/place/11491217?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,문복산,청도 운문면,https://map.naver.com/v5/search/경상북도 청도 산/place/13491611?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,남산,청도 각남면,https://map.naver.com/v5/search/경상북도 청도 산/place/34581451?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,용각산,청도 매전면,https://map.naver.com/v5/search/경상북도 청도 산/place/15472569?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,천왕산,청도 각남면,https://map.naver.com/v5/search/경상북도 청도 산/place/36140128?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,상운산,청도 운문면,https://map.naver.com/v5/search/경상북도 청도 산/place/15468299?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,산,삼성산,청도 이서면,https://map.naver.com/v5/search/경상북도 청도 산/place/15467021?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,계곡,삼계리계곡,경상북도 청도군 운문면,https://map.naver.com/v5/search/경상북도 청도 계곡/place/13491331?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 청도,계곡,청도남산계곡,경상북도 청도군 화양읍 범곡리,https://map.naver.com/v5/search/경상북도 청도 계곡/place/13496731?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,대봉산,고령 우곡면,https://map.naver.com/v5/search/경상북도 고령 산/place/36140108?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,주산,고령 대가야읍,https://map.naver.com/v5/search/경상북도 고령 산/place/15475310?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,청룡산,고령 우곡면,https://map.naver.com/v5/search/경상북도 고령 산/place/15483653?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,봉화산,고령 성산면,https://map.naver.com/v5/search/경상북도 고령 산/place/15479057?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,의봉산,고령 운수면,https://map.naver.com/v5/search/경상북도 고령 산/place/15479401?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 고령,산,비산등산,고령 성산면,https://map.naver.com/v5/search/경상북도 고령 산/place/15479025?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,산,영암산,성주 초전면,https://map.naver.com/v5/search/경상북도 성주 산/place/36949260?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,산,칠봉산,성주 대가면,https://map.naver.com/v5/search/경상북도 성주 산/place/15493485?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,산,독용산,성주 금수면,https://map.naver.com/v5/search/경상북도 성주 산/place/15496565?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,산,성산,성주 성주읍,https://map.naver.com/v5/search/경상북도 성주 산/place/36140127?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,산,봉화산,성주 월항면,https://map.naver.com/v5/search/경상북도 성주 산/place/34044127?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,계곡,포천계곡,성주 가천면,https://map.naver.com/v5/search/경상북도 성주 계곡/place/13491949?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,계곡,대가천계곡,성주 수륜면,https://map.naver.com/v5/search/경상북도 성주 계곡/place/11665621?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 성주,계곡,상비계곡,성주 수륜면,https://map.naver.com/v5/search/경상북도 성주 계곡/place/15493573?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,작오산,칠곡 왜관읍,https://map.naver.com/v5/search/경상북도 칠곡 산/place/15512199?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,유학산,칠곡 가산면,https://map.naver.com/v5/search/경상북도 칠곡 산/place/20510927?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,황학산,칠곡 가산면,https://map.naver.com/v5/search/경상북도 칠곡 산/place/15516294?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,도덕산,칠곡 동명면,https://map.naver.com/v5/search/경상북도 칠곡 산/place/15515714?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,비룡산,칠곡 약목면,https://map.naver.com/v5/search/경상북도 칠곡 산/place/15519295?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,산,경마산,칠곡 석적읍,https://map.naver.com/v5/search/경상북도 칠곡 산/place/37643089?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 칠곡,계곡,금화계곡,경상북도 칠곡군 가산면 금화리,https://map.naver.com/v5/search/경상북도 칠곡 계곡/place/13496725?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,학가산,예천 보문면,https://map.naver.com/v5/search/경상북도 예천 산/place/11491569?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,보문산,예천 보문면,https://map.naver.com/v5/search/경상북도 예천 산/place/15920747?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,자구산,예천 효자면,https://map.naver.com/v5/search/경상북도 예천 산/place/15919959?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,비룡산,예천 용궁면,https://map.naver.com/v5/search/경상북도 예천 산/place/15921483?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,봉덕산,예천 예천읍,https://map.naver.com/v5/search/경상북도 예천 산/place/15919452?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,산,왕경산,예천 풍양면,https://map.naver.com/v5/search/경상북도 예천 산/place/15922591?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,계곡,명봉사계곡,예천 효자면,https://map.naver.com/v5/search/경상북도 예천 계곡/place/15919905?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 예천,계곡,동녘골,예천 지보면,https://map.naver.com/v5/search/경상북도 예천 계곡/place/35832269?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,청량산,봉화 명호면,https://map.naver.com/v5/search/경상북도 봉화 산/place/11491546?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,문수산,봉화 물야면,https://map.naver.com/v5/search/경상북도 봉화 산/place/11491383?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,오미산,봉화 석포면,https://map.naver.com/v5/search/경상북도 봉화 산/place/15926411?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,청옥산,봉화 석포면,https://map.naver.com/v5/search/경상북도 봉화 산/place/15926539?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,선달산,봉화 물야면,https://map.naver.com/v5/search/경상북도 봉화 산/place/15822733?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,산,옥석산,봉화 춘양면,https://map.naver.com/v5/search/경상북도 봉화 산/place/36030023?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,계곡,석천계곡,경상북도 봉화군 봉화읍 유곡리,https://map.naver.com/v5/search/경상북도 봉화 계곡/place/13491500?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,계곡,고선계곡,경상북도 봉화군 소천면 현동리,https://map.naver.com/v5/search/경상북도 봉화 계곡/place/13491837?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,계곡,사미정계곡,경상북도 봉화군 법전면 척곡리,https://map.naver.com/v5/search/경상북도 봉화 계곡/place/13491647?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,계곡,반야계곡,경상북도 봉화군 석포면 석포리,https://map.naver.com/v5/search/경상북도 봉화 계곡/place/13491157?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 봉화,계곡,백천계곡,경상북도 봉화군 석포면 대현리,https://map.naver.com/v5/search/경상북도 봉화 계곡/place/13491779?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,도화동산,울진 북면,https://map.naver.com/v5/search/경상북도 울진 산/place/15928206?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,백암산,울진 온정면,https://map.naver.com/v5/search/경상북도 울진 산/place/13490965?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,통고산,울진 금강송면,https://map.naver.com/v5/search/경상북도 울진 산/place/13491355?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,응봉산,울진 온정면,https://map.naver.com/v5/search/경상북도 울진 산/place/15930173?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,등기산,울진 후포면,https://map.naver.com/v5/search/경상북도 울진 산/place/15930903?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,산,금산,울진 울진읍,https://map.naver.com/v5/search/경상북도 울진 산/place/15927472?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,해변,구산해수욕장,경상북도 울진군 기성면 구산리,https://map.naver.com/v5/search/경상북도 울진 해변/place/13491715?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,해변,후정해수욕장,경상북도 울진군 죽변면 후정리 ,https://map.naver.com/v5/search/경상북도 울진 해변/place/13491269?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,해변,기성망양해수욕장,경상북도 울진군 기성면 망양리 ,https://map.naver.com/v5/search/경상북도 울진 해변/place/13491475?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,해변,덕신해변,경상북도 울진군 매화면 덕신리,https://map.naver.com/v5/search/경상북도 울진 해변/place/15929473?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,해변,후포해변,경상북도 울진군 후포면 삼율리,https://map.naver.com/v5/search/경상북도 울진 해변/place/36246744?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,계곡,불영사계곡,경상북도 울진군 금강송면 하원리,https://map.naver.com/v5/search/경상북도 울진 계곡/place/13491950?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,계곡,신선계곡,경상북도 울진군 온정면 선구리 712-1,https://map.naver.com/v5/search/경상북도 울진 계곡/place/1518997874?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,계곡,덕구계곡,경상북도 울진군 북면 덕구리,https://map.naver.com/v5/search/경상북도 울진 계곡/place/19494436?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,계곡,소광리계곡,경상북도 울진군 금강송면 소광리,https://map.naver.com/v5/search/경상북도 울진 계곡/place/13491131?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울진,강,왕피천,경상북도 울진군 금강송면 왕피리,https://map.naver.com/v5/search/경상북도 울진 강/place/13491226?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,송곳산,울릉 북면,https://map.naver.com/v5/search/경상북도 울릉 산/place/15932766?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,미륵산,울릉 서면,https://map.naver.com/v5/search/경상북도 울릉 산/place/15932791?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,천두산,울릉 울릉읍,https://map.naver.com/v5/search/경상북도 울릉 산/place/36145865?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,비파산,울릉 서면,https://map.naver.com/v5/search/경상북도 울릉 산/place/15932507?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,송곳산,울릉 북면,https://map.naver.com/v5/search/경상북도 울릉 산/place/36773771?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,산,보루산,울릉 북면,https://map.naver.com/v5/search/경상북도 울릉 산/place/15932700?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,사동해수욕장,경상북도 울릉군 울릉읍 사동리 904-8,https://map.naver.com/v5/search/경상북도 울릉 해변/place/20091711?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,내수전몽돌해변,경상북도 울릉군 울릉읍 저동리,https://map.naver.com/v5/search/경상북도 울릉 해변/place/15932136?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,통구미몽돌해변,경상북도 울릉군 서면 남양리,https://map.naver.com/v5/search/경상북도 울릉 해변/place/15932415?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,추산몽돌해변,경상북도 울릉군 북면 천부리,https://map.naver.com/v5/search/경상북도 울릉 해변/place/15932721?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,죽암몽돌해변,경상북도 울릉군 북면 천부리,https://map.naver.com/v5/search/경상북도 울릉 해변/place/15932707?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상북도 울릉,해변,남양해변,경상북도 울릉군 서면 남서리 578-2,https://map.naver.com/v5/search/경상북도 울릉 해변/place/15932481?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,천주산,창원 의창구 소계동,https://map.naver.com/v5/search/경상남도 창원 산/place/11491538?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,무학산,창원 마산회원구 회원동,https://map.naver.com/v5/search/경상남도 창원 산/place/13491747?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,장복산,창원 진해구 태백동,https://map.naver.com/v5/search/경상남도 창원 산/place/13491754?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,비음산,창원 성산구 토월동,https://map.naver.com/v5/search/경상남도 창원 산/place/13491481?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,망개산,창원 진해구 용원동,https://map.naver.com/v5/search/경상남도 창원 산/place/37874021?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,산,정병산,창원 의창구 동읍,https://map.naver.com/v5/search/경상남도 창원 산/place/15839493?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,해변,광암해수욕장,경상남도 창원시 마산합포구 진동면 요장리,https://map.naver.com/v5/search/경상남도 창원 해변/place/15782154?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,계곡,달천계곡,경상남도 창원시 의창구 북면 외감리 산159,https://map.naver.com/v5/search/경상남도 창원 계곡/place/13491469?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 창원,계곡,성흥사 계곡,경상남도 창원시 진해구 대장로 227,https://map.naver.com/v5/search/경상남도 창원 계곡/place/21652298?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,월아산,진주 문산읍,https://map.naver.com/v5/search/경상남도 진주 산/place/15749177?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,비봉산,진주 상봉동,https://map.naver.com/v5/search/경상남도 진주 산/place/20488678?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,선학산,진주 옥봉동,https://map.naver.com/v5/search/경상남도 진주 산/place/20488562?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,망진산,진주 주약동,https://map.naver.com/v5/search/경상남도 진주 산/place/15726064?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,월아산,진주 진성면,https://map.naver.com/v5/search/경상남도 진주 산/place/31564921?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,산,장대산,진주 집현면,https://map.naver.com/v5/search/경상남도 진주 산/place/15759565?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 진주,강,남강,경상남도 진주시 강남동,https://map.naver.com/v5/search/경상남도 진주 강/place/13553175?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,미륵산,통영 봉평동,https://map.naver.com/v5/search/경상남도 통영 산/place/13490889?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,천왕산,통영 욕지면,https://map.naver.com/v5/search/경상남도 통영 산/place/36773099?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,삼봉산,통영 용남면,https://map.naver.com/v5/search/경상남도 통영 산/place/15423463?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,지리산,통영 사량면,https://map.naver.com/v5/search/경상남도 통영 산/place/34140379?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,천둥산,통영 한산면,https://map.naver.com/v5/search/경상남도 통영 산/place/36140191?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,산,남망산,통영 동호동,https://map.naver.com/v5/search/경상남도 통영 산/place/36773094?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,통영수륙해수욕장,경상남도 통영시 산양읍 영운리,https://map.naver.com/v5/search/경상남도 통영 해변/place/13491933?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,비진도해수욕장,경상남도 통영시 한산면 비진리 ,https://map.naver.com/v5/search/경상남도 통영 해변/place/13491678?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,대항해수욕장,경상남도 통영시 사량면 금평리,https://map.naver.com/v5/search/경상남도 통영 해변/place/13491790?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,도동해변,경상남도 통영시 욕지면 동항리,https://map.naver.com/v5/search/경상남도 통영 해변/place/20543707?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,흰작살해변,경상남도 통영시 욕지면 동항리 644,https://map.naver.com/v5/search/경상남도 통영 해변/place/15428902?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 통영,해변,봉암해수욕장,경상남도 통영시 한산면 추봉리,https://map.naver.com/v5/search/경상남도 통영 해변/place/21656562?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
경상남도 사천,산,와룡산,사천 벌리동,https://map.naver.com/v5/search/경상남도 사천 산/place/11491474?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue
